cbid,customer_location_name,customer_type_name
abdbecb21586413c4a02c8cfed15e4435ac50ceab0a51c1b50040c71c7485499,none,none
8534f2d94a2ac21019abbfed53b5a9834eefc2563d91b330d7d6ab2ce7ed0056,none,none
ededeff4363f1de3a9151e0293555985a407ee6512aed3adc4a04af8fd338cb9,none,none
36762f9b8c8deebb36d49e0366664b45cbb5c9dbdc95745e6ae9ee2438d64eff,none,none
c8d510b8cee6c705d20c86f096ed3328f50ad2912e183ffd8ca68434e115d56a,none,none
307fa5fe2b323daa18befe39c1cabff84f70c58d3c4e390c56af3744de77c573,none,none
8e8df161435c5e2c70e78caff9a01a652a5c6e138622b7583c410a5171007162,local,none
ed747697a35a835f89df03041e11fdab35c57bc5d7cde0413e6fc0ef215e8e16,local,businesses
da03a69743ba6a866fa324765bfba4270e37b31fc6809dc31bf16b962186f500,none,none
4ffd18f0b66c5de3f13e2df4a1de215fb7edb64238dd586c867dd56ce046ba04,none,none
293934b55003882cba848e167980e4d70397c8e12188fec14b661fd810ca3460,local,businesses
87c074812a7cfa6c4b78ea4fc92da69326f50a4a616e3ea6e302de93bc591b2c,none,none
e56b8da766e3ad2fdc82c3a8b3ce60d7e26004839dfddb815567e16aa409252f,none,none
d76c7ffc5bb9a072edd6854169c747168ea511c088ba118f74bb6d8e881c8736,local,none
0081cd2524526ee7b120d56b4fb161b6cdcd94d46ae6ca19cededfa274ab2682,none,none
43661b3526475ce5ebbfaba9ebfd3a99a9980790d1420f9ca4b493b085d11134,local,consumers
e15398bf70f2f94a7f206f6aeddbd87c9b5a360facc646f4018e1873bd51d6a0,none,none
dd8e4fd92ef716af2f90cad5fc8c5d14b48c4e676158564351f65f213d6fb3c7,none,none
80c37a2c74be8fdb34c414beb79dce8edf1953393576c8d9600886f792ef81eb,none,none
edc603d9b0d4d4a78f1792defcfae54e2c92de8f200f5ac8bfb64f46574b1992,local,businesses
6fcc0a262ac5c35537eca5f7813f3f3dd9c7832e1031d8c04a8f94432848c80e,none,none
fd6313de800da008f41387720834101250e13ba1fc9dcd1a685b9b63e67bab53,local,none
7189b13ececa668dd2a1644a22b1501ff446cb3ef9710fd3a45f55ddd89048fd,none,none
0e29148f81a67e038d31a7dd7e8754e36dd7eb4ca92c38ef5e1f73dd742e3182,none,none
4b4a34850249970931ab7683be6caab848f8752f54823960df80836f764ea96f,none,none
7f84fd62bcfcce400c8bc2812ba7318e6b765d99918aa6370481cbfd7d6009a9,none,none
b97cb43fd446516f9054dde3add81cc689f40bc2afbe7e29ceceed9c929871b6,none,none
e93a44af0270a91baae5d7edf91331481907ceba7ea0a4c664c39eaa82de2535,none,none
bbe18ecef7c263c50a28c96a2aee3120eded06209eaf9ea2f495ead45eb08719,national,consumers
5962c635090ffc1ecc5ca4e1822ebcfe6513d3891ca23f04b113512104693d81,local,businesses
918ce1f0d123db7f7a9409d4c5758b3bd9a410bd62b9dcb1d75d0ae3c5aa3688,local,none
a986aaac96ffa91e31698706f4c1f8e16bc807b3c88e57929c6d46f372596f73,none,none
432499b4a0e265ad296cad48e93b5a1637c884314fff8ffc0046a51679c39b34,regional,consumers
1c62913c54c64d76b63e89f19a9b589029f5e216434d7eca0ad18d6d86988a3d,none,none
50c48ddd53220e564a3749a46fc7ad246c98a7245a0cfd96e26d9d1ab49814f4,none,none
c27ef295b7c9edbcbc9251b0b882278aa493b879ba53438173406008b71922d1,none,none
9cdb58d5fa72191138c5327d049be2e6b8f58a961ed60a44cc6197ea6ce5a1fa,none,none
f13147d1bab75caa5f34905156335afb5329d3c6288e7ccd2c7b4dc8deacd23e,none,none
4d86902254a135af42e028f66ad6f53e98653ccca94b5e62ccbc0453d0d32026,regional,consumers
deb18a320ac7ffe5cafb508d8bb83a5fc80113041147160e443176c068985422,none,none
95cdcfa4e42986d5f22bec67c6316c00e5383dbf2c1de68e7bd7ad23d7d170e3,national,businesses
6d56b188a839b5d9c802a3316a153147c1de6731b866786459e1e4fe708622ba,none,none
f8d1ac875171b3200432b65cb78115cf668ed27646d419bd5a071d275859dc16,none,none
65913eac3dbb2e82e051007d71a52e0d8f57e3277cef43f5da282151efbd620d,none,none
a770d0c182581f3465fa75bf9a912352d85b618a75eee64f087dfe8ec34e722d,national,none
e8c555108bab7c6b1f56c62ee17dbc3c14e46c1b352f29c5442d364571c6b36d,none,none
7980846112a672ceba2b4d3a6cf9e03f4f5f0b3765bd5b9f7518bc89ce6f9e71,none,none
c9b45f5ed6811489787f973bd28aa68771c45b7be379c2c1fbe09a60cd81aafd,national,none
958c65d70f34bd03b3de86b0e0e5aef310786571a4294d4325887710fdaba63a,none,none
601201db7e3bd0f0bfc86aa6525019004909e1f6efb0054282f3cf1718ffd7d3,local,consumers
dc64a2277b1bc07b339c1454a17b8bc977d2242662b4f7371502495d8359a6f1,local,consumers
b2e39816d9f5f9f7f5fede34302dd84f03201af412807d023098b21804acdbeb,none,none
327fd32420b5fc5286e4fc2a070f52a878a6efea81217c701f0d7477ab934d4e,none,none
3ead52379861176ea378419654e70d1e1c969d8634b41a86e92d761c70faee71,none,none
af9e858135b58dd140fdf034623e9692fd1efaf1d541ff351e0189f42c3c68e9,none,none
b27d2f9a89365f230629a8c470d119abad97dc77cd462b5f884f21092cb9deee,none,none
493f9b015ec68da05c99392a959770fd9f9ddfaf681b6b99469fe215f3ee440c,none,none
f620efcfbb21615a80280e57735f46e55fb396cc0237b57f5b180da0cd166d0a,none,none
afe065971768a4807343eb46e217c3eda88e59f274cf1dc80d1d6d0bf8ba2dd1,none,none
035b19b53e740492ccd64ab528685b1d82c198013174ed5ed5454348f69f1e8a,none,none
009a8d6a9911e66d37772898794f1a8353261174345c1020a2db0c1fc8ef90fb,local,consumers
16e2326de9205f331c99ad81d904527e38cc21b9b950d8f55ed511f5bb635ea0,none,none
be702e6932e654b5e865261d5e54b671119463cb59d29c0a27be5587cfc1635e,none,none
caa9c153f0a069aa1eea67ad053d040ea482d7c37c77cb9c01f1c60633032bf3,none,none
183203c97e127b1993633535d1ef72244f08b44bf75041c000d809d369d79e61,none,none
ac0c8abb929b7675334c5d4b395990f81e55da7c38f9c360007ad965ec11959c,local,consumers
e45028e375118134362d72169f8a84908d9079d49807c91dd769e7747e78aefd,local,businesses
9147da48bd4bd372b1af495ef6694ef7b1e046e7a2526a1295dfa5d495ea0773,none,none
2e2512c820ebb3c5ee74f07c4cba5af3f8cdf33034160d8fbcf3f282f0f436a7,regional,consumers
6008252ed9bf1f187d6f2138eaf7b0122ac870140d6826bc88b67743cc08636d,local,consumers
2c430640c506d3058e893d30c85d2953f4d2af5286e059674b1473f217746572,none,none
d8d8b51c0f7585f8fd594a25c7b86b3fc419f79a77e733faf1e5db9d0d32bfb4,none,none
dd6a56b7b4cd9912e33210a5a9dec02e2567b1b4af779d089c2155a1401d666e,none,none
fdf0351d4b142712a1b4ce4c6defbbbb61f0deda8ae67a72085d8469f9deb97b,none,none
146f380de5f6dac699755484b7c5e4b2607c6b1109be35ea6bea0338c894cea7,local,consumers
11d13cf6e7d9fddbbc59004a34f45b44bbed96485e2deea752a05b56d5a0e09a,none,none
cf9af232e6acec7a761df3e6f7a6786b82f19148d3ee2d610df5b74697ba1990,none,none
454b4c4276e7ecb09380e0bbe3f352350f891c64d29ca6403088f7ec21e534b3,none,none
43577662a1cdac01fc6e45ae6dee4e0716bea791d4504d093d531d87fdd25e29,none,none
fc3dfa8d5564472b2cfdaacd24f91cdd4d84b922662be67d46cf5077df1ae319,none,none
b9400972b514828a0476cbd24ddb36a6d6a69890135035388fd3002a917837df,local,consumers
0c14fb920190730edaeb9c9f8053040e8fbbfb966a332a609a456d6f48d4a907,local,none
b09ba4c3d37dbdd4ead9113d7499b147cbf52945644bc2b04a1081ad3a3bb8e7,none,none
5eea3d914afea2803ba3fba1a799278626b25851b8c4380318157ff34845db03,none,none
b04c48f5a4dc39b140eeb353f9a2f43be27a4ceac4295df0366d2395bb89c7ef,none,none
ffb15d64bce54ecf413a53c27bdf0355919b7a075c8386e20cda506cd32edc07,none,none
72b7b7074cafbc2c93da9a092d46f1714d6067b7459d024e9534fe47da02d436,regional,consumers
02def6b890109e99f68907b3eabec117bc6cb75da078fc6837d4e46f2ef14e77,local,consumers
cd15a3197cd60885bd030c4c7da75275603ef1828963bcd29ee2e217f18def66,local,businesses
21b9cc9dbafefcb0ac9fa3caa2cd94a036391ee01ae1d7abd677c5c7e8af4ad6,none,none
551146b077fc0f3d17df3c7f577b5d4840457c97ba92f38800e44dec1ff8bf7c,none,none
89e5ab222efcd08bd388d6fb0374138007afc5a6c100876e618ebfab5bf03085,none,none
2bef1f86557c069269db199c5d4ca6eee4de87804e56749e845f28fa6035ec63,none,none
57402dd7e39e57dffa1762ef9288756612d5e44e89864b103e6dafeec09469e2,national,businesses
55a3728eb9ce2de8fe71d3c993a13c52fac9be354baa343225fc43b28f4ffe27,national,businesses
a6d6596c924f4ba0671a7a53932245da6641e7c6a898fe28729dfc5d3ee1c2ae,none,none
a66d801a8e1876054a253addce7b2bde2bc8a62b585ac18083facf07344d114a,local,consumers
cfbace80780a4625ee32dab8a89e35c903431849af9ceaf47f21ab12169ba9e9,none,none
94e0463db9bfbb2234ea94455f4f32dcb3bdd1e2d4ee561e9b2a8da7d59b34cc,none,none
380604d6defc2649d3b12833cbd26e2e07cae3712a0151349bdf3509037bff7b,none,none
8d6032027627346191fa3f8d1348ad2e337102013b763da0e41eb51fb7f48af8,none,none
d86602d1f65a2ce1702cd72142c908ed5f2a3cc91c0911c93b509f61fd9c4944,local,consumers
70a34d56b63714f6324ab1c76596a58b2dcd97befcf403edcf67f1ed88146e81,national,businesses
e17832469b9e68cb77be798a4e7afb943a5f5c3796241e087ee513e2555cb202,none,none
fcfd7166ecca1535eb305cc5f56523803d33b850b31547c1a2ef396add533e6f,none,none
fa5af41debdc5d973e5d4c0645f770674c7cd96509dc5570064b4ba26073507b,regional,businesses
80dfce0ff30e8f6c7e5a0883c8e194ba818e8193390989295c50cd7ed187c2c2,none,none
a24a0e11e278fc33470b42b2551ed9c9510367491cb9cd53bc650f9a7b0b6df7,none,none
b46a76b6d92e0958ff1e0fcf1f3480919605159175f472aa1f9ba364b2d989ad,local,none
115a02bc1dc595293d7271d19909980ca73a94cdd0110a376c5f29a45def1a39,local,businesses
adab8c3d3191ce38747fd6f376473d09a8e96ba69f6ea6307b70a18241f47ccf,none,none
4dc620f0ee77c53dde6610ef2edba222ced186a0b1c69be845d5649cc1457e5d,none,none
69da67152104767f3b037a62957f479135462989e46598744296296db737a211,none,none
12b4cf2c201667fbeba631a7ce11092b57c661770fc44477020ae343dfd208fa,local,businesses
4a6df5aa2afda5cc71ba447eb8cd283f72cf861b4922f0662ef09bd381add5ac,none,none
22b0eefdd71c7a662c88eb626ceddb157dda36abab356ef2da3095f4f15dd920,none,none
a9cc7a18a2651428b9328a56c52127ea1affaef641b6a70334352ef7e13883df,local,businesses
a8c6988e1880f6a6635ef5cd60490a952d645b19f3f9f0e331f16dc9c0f46e2a,local,consumers
68520708400106a15610a09afbbd197f25402953e43c8b6bc2108d32b3d3ce7e,local,consumers
d01ac32ef0f1faaa184bc19dcd593dab186a13d61f10bddbef2d166f05f5ab46,none,none
b11676b859810afb05bc842771713c055e76dc73fbd1737966bcc717235ef093,none,none
2386c4a66356e9760993c6fe63414c7b96dc4b59f6d42aafd40bdac46ca7e2d2,none,none
74a09fea34c03937dc7598c73f03ba909a3cca22431e0c8dea68dc844925f298,none,none
be2f41bc3b33b7359184715f12685381ad17de95e7c8b82a2df8ea14b6faae65,none,none
f8a172121eb08744a4fa392dabbd27f46d10c3a3945d6f693af2443d27356bf7,none,none
765b10b84514320c81b0041fca99e85a1e506652c257789801de71ba38620fdd,none,none
f4c731e5aa9fd25e9402acea65b69120bbd03ca6bbb0b4f82fc0fdf792704130,none,none
a49b28382b1bd6435768361b71673513a102ed9f3e76dfc546aa4f798a5c7149,none,none
39b572bd25c24124d08fce91b85fe32e273316ee19e11d4605ae78af25029f6c,none,none
ec2658bc5230e726c11c4598fcd888238c471f897b3edb9721cc46487a7a5eff,local,none
c2cf44f50286233f7515dddb449283cd0dd2c5083403176a27af8146e370323b,none,none
c718dad0f0d6c4e49f1d93dd5cb5381ddab3fc8cbf5b94c98cf0f16b68cf368a,local,businesses
c64b702c6c3e8aa1cff3e2df80da8f27e0180e89678f8c2922ac470deef46cc6,local,consumers
30aed87f3dbae3a26c8b8148084d397aa97a04ed2a77fa9365663a3c9c39b1d4,none,none
09c017b2bd5241c692e65d35c4235de4cc33ab5146852e0d17dd5dd4ac6c0ae3,none,none
21de661db3286b883d9de31f7c14521fc90d14dcf256f2fec043d7cbadea6701,local,consumers
e6c584e1870cd85fc96d16782d32b04780073d9d3c54870b63e2c2032808af4c,none,none
11ae8cfb933b3b8ef89fadf24cb76a27d60e6114a93653c19da70de51670eb41,local,consumers
e8a425d34b6c680ca28ddb86fabbbc9f0daf3715ae107d70d55b6ce376b6685f,none,none
703982d2bda5895fc9aa868ff25088ba24450ca78b4c962f819e7a8cd398ca7c,none,none
259c3f3b5c85560264b4d265cc123c00efd6def718ae81214ff6c2e2b43007da,regional,consumers
c6547b154cce095f9ddfcbbe8adc0cffd43e0f1fb99329a6f37c3dc6beb326c5,regional,businesses
e2f09d34d5cf8c30c5dd8fd1ea794b9aa0639b0b433d6749b2be3e24d3362b36,none,none
0df435669f16f6ae17c5aa615f4926984a95476f9ae2957ef6f29570b180aa20,national,businesses
fd367305d5f92abae97937ef3aa176338d76bdb48e433ad52bb37f5a4908854b,regional,businesses
664133851eb8cd295f5a9e90123fb416d399a0e8bfdad362e8dd04c33cb46ed8,local,consumers
2c28b80a5ea35d7eccc8423c6f39a9fc13a2d0da482decde89843de096527f04,none,none
c4b417230b4665fa78a1dc8c3c10e8da456a4ff2fca66316649600519abc990b,local,none
c041b0f2207b889c8b799b7203ca1e8e11d0a33b511c6f929e9fc6b75b811f35,national,businesses
257b1fdd4ecdc2de862749394b339ec989a3b538224d3f236d4314f9448a40d6,none,none
dfb802dcdb2599819418f2069bdf33484d9fbbc5aa841be1750aa6387dd23815,local,consumers
e615e0438be1af9c7fcd3176f5237138b2d4314bfe7eb7da833acf99d00cddef,none,none
b99c494294a0bdc1d9fcc2469bb186f2080aa4321ea1910bfdee1422a9db72b2,local,consumers
8f29fa139b9a45de4082929b7a8fba2c17c750bd79e082b6434c6267f91c1e11,regional,businesses
8491b9c3592829bf5d9294d3c07b52dbf284eb52d418165258a8e9fe217b825c,national,businesses
d80e86902504e69a41e1411e1244af795c2c88151faa9df4bb8b59973ad593db,none,none
0020ab14b52a1ed63d31197d59c39bb0d1909522a32d71157103342769528fa0,none,none
187ff25dfb796b9010bf74273838456ac1802abf31e3debc0806a16d83859787,local,none
5ed9a0708426ea99ba73347baf39ce48bfbac9dcff9db952aa2ac6b6a0403dca,none,none
2f4a78e62c437b3d37c9c05a7d0bdc90d97687f584aa7e1646d50566ef84b0ed,local,none
5b34d0ed6c21db35dcc197f23a2b176d2efb96c2c56ede1cfbbf274cf10a25a2,local,consumers
263acb3a7615629c43ec6cf3519a5ed91542c7679ff44745a3863d79934230ce,local,consumers
8c3c81cdd4073f30db5840bacf0e5a4780908452fdc167c334a5572306242b43,none,none
4ca455656dd97426435225faca0479e73cd93401bcc1b0015b563da51eed20ee,none,none
4fb87bf6aa4b17eae9f4c48ac19a596d78c2dcb2f826fcfe7d42e45a06691fc0,none,none
d3c12060d657ef72b4ee2c6c7d32f8cba6ee22568a8c36278997b72bdf591c0d,regional,consumers
97c165e9163671b1716a24b19f88619b778a2f7f6bc71ba6828c9dc3fd2e7b70,none,none
1b8bf351643c0f6cd0c2289637a0cd212fbce90291da0d6bb3747d742cb9c99b,none,none
3e4831c8166d20fd62964e4e71a1e44852440e2adab2e530790c13efd407cfbd,none,none
4edc030d2c836cf535861932367651310d0df4d9d67cc062a487784e9e002dee,none,none
d5cd87bac62aa303f86cfff8891202e523d6e9b70b1c87887fde3e404dd733d8,none,none
3997ce2cceb3da76481b0c4f1f20d64743262d7d1e249f96c3b55e0436447a24,none,none
d0e62a5c99dfb53327fdabba102c6928b0e3b21657a388da6d73fe2d62fd5391,none,none
42fe1f9c1912d766c1f0f8c875e3caf1814a31c2408092d5915338264788455b,none,none
c01747377083aa899333d4fcf46b3c6a65d7700a0a39845aea5663ae71c3fef1,none,none
781e41e33a0cbd9c95814454c8e71823d585b9404de9c5ec087d5918b1e9b845,local,consumers
6c27eeaa2ff9278bad03698c2a3fa4733a83e6dbe8541fc689c3e48633a330c3,none,none
856be4a1f9619bd1be966f61937c66933e50347f74417f3ce0e8dca2bf8cb622,none,none
7ed9f3b217534705897b1dde8c19fe783ae9e3e3f65b16ac2d739d47e5df5e0f,regional,consumers
3fe94213d6f81b8903fdb7005cfba3084fd36945bcabf9c15a4d10758d2ccc78,none,none
b34f37632de33dbf25d90797db2df3f4bb966de59515f3f0315350858182ab7e,none,none
503d8fcccb4efe989eecabe075093d22f7e2807965c5dd98e36d348bd04aa146,none,none
835adee724871f470f4554c8a500bba798eaa60512344999d604a96e3ff486b9,none,none
81742dcd04d660b705a374b463fbc464e64dbca7618825d0c818e0b1744ea793,none,none
8d0fc523142a181e7311c3636a04d32d489be4b46e9d178d326dba16c7ef9580,local,none
a3639644abc4d470b22233ce95b9965873780d84ffa7945de98f409bcb6053b5,national,consumers
1ad879eaca0ecdcfa8c44a84f79381245990901eef6c7d3b63e458413b02581e,none,none
749d00c56b82f23d26d41a5d808b807444cdb70c8002bae03b6f3da9339fe2a7,none,none
a7c69d0374b5a6b7ecfd8e92fc09503dfb83f0fb584d55666013291307cb2a1a,local,consumers
8ca2b10595126e1ce00c643dd07dd23ea489800c5d2e53c33947383c5bf593cb,none,none
4e699e6ab636d01038cf80ce1737a5d95fcc24d76e9ea186d1057e1260b40bea,none,none
7942ec143b061d23f7d3bfe6bcc6c32be1a044160cfdee56b84759aa01a940e9,none,none
76a68e6fbfc26484968dc023d520b9edbc40611de62a791e201f8d1dadeb102a,none,none
e2e7b876a16c8f6a62ff169e4f6a8569a97f5a85d14255531f509ac37ec30807,none,none
7d291258b7a78d1510d913eaae61bb48105cb3bf8e9845a06873491632e149d7,local,businesses
4adefdf0353dea19b6d9461cb8849078b624b6e2220122c0b11676fabe0cef26,none,none
aca93ba7fa404ec5121ffcaedd663bc6beb891ef469cea517a333f55c652cd43,local,none
dd82c0c287c68c89c400c8c1eb6b35bfe14b400405ea9642a6b9875901b80362,none,none
83683d51c327f2ee1c70cca29e0ae6999b07806f0fbce5f64b1253ed8e1a2248,none,none
154b9f4f29c283eb021a6c96a250badbec9d45494c4d10cacec51763bbb6ffad,none,none
6c46caa09f42fdddbaa5899c5cad70982607cb88ffc8d137dea64c602fe420b4,local,consumers
5f43071cb80ad6c1f76ee5c16fd75e5af81d9fa1d458c2ac9aafb401fad09d43,local,consumers
0c88c67058513f64e7ad8a0686a2946962ce92891e7ea0c38f4931aeb0410449,none,none
d34fe7d9a4d7550872682b168ce072ed92f977e36e8b8dcc2e908c9d3edf45d2,local,none
bf2f2e3236be9644e662bca85c90d54b5a07dd1053906dcf5bcb06feab933d5f,none,none
01a5e8d3ccf6b56df6b39346d7a312bfe5afe09c6760be73b3fe5fd2b75422eb,none,none
29c50400742c90f308c73a50c5f9064f22db2f54a4edd224b2aeeede333bb823,none,none
2bc59ff50b6f39d4be192b5390f5a46d5fbbb270be58549e0f4b7afaf1124a89,regional,none
61709f4824cbc552c201f848d926e2155541c0187a811072cff8b105bfe5d94b,regional,consumers
475592b73ad00af06959a3791737c6b55a91b3261ccfb0126b33b57813607a9a,none,none
01779f5da2edab286880d45f663c66d9c7a59a964eb621280aac24bdd36ad038,none,none
2dca0ee7aafb66773e43d22a4bfff63cb5eb1df295fbf8858299603456d1674a,none,none
0a58cdf4d3e41632ed9fec2ff406d007f4e03b401c05a44309d39e980c05517e,none,none
9fb497814574d0127b4e1bd911ecaf18bbcde63f91155e4e815e2959be78485d,local,businesses
de36b259d2bc041cd8906fad403a8daee27a9e070e5d180b668c597bc23e8dc9,none,none
a9bb7f4af191929ecb84bb7c43518dc1a86fda780757a6765a1a9acf3952fa64,none,none
42185b9ace5d8d7681cdb9bb84429d66224d1b6544f9c25a48912b476566b17e,none,none
2aff7d5f761e8defd772f766b5edd95b41ce05fa68dddf51e6165e464046dcba,regional,consumers
822c23ca79025a142de8a6dff72b1112b29fd6b99ba11094ae4c082134812e22,regional,businesses
87f7e040add3f9b1990e695d83d6e02abba79cc79fd9f6e68582c9a745e2e143,none,none
f3e4060c1dce73a02ed5c2e38ce164e835f7562af662d60c0706220051625977,none,none
6bceb425c802d60d4b3d55d80f6c79bb4037835fd627ffd0dcbcb45dc43066c9,local,consumers
d30ca4d0a6155430ae03018644e1d2e952c8bc6ccfb5e482e06b2b047f32ebf7,none,none
a43ce8e99d89c10f9c81c5ec92cb2eeec29625ff54dddfc7881a8d596fc8c882,regional,businesses
a9d99766a5987851199645d66bd3761c585766c5d5a0a82f721dc24311781614,local,none
d2728261f596e38416954b8f53fc233d1f1dd4fde7fc578da0e9914804ba26f5,regional,consumers
31680b3d2b93b1f758978e9bfe7957b80b1b73f41550f6f32f793f8ed8865a29,none,none
cea188af69d2803287bd5e96728fe4ed13be47a47fd56b925955d9c1cf4e2c68,none,none
bb94a35895fe7d07f1e7e966f3f6f8a84b81944de97e296bfa4d3b4dac2da0fc,local,consumers
8469468ee2487245c36cef0eda8581f8795814e3663d861e07fe5069a62c3fbb,none,none
0685af722c741b899f9417a98e86e023572166bf990911cf99b613cb592f9c72,none,none
a3bd587cc7302a809a8399d727c8ec0d37a42f714faef323ca54ca03d86f92e4,regional,businesses
9ba3db71876ce020a197eb8031a073d6a32a9d7a325dbae4b6de03f9ed2231bb,none,none
82b24e9f365bb8333c10fc9cc81fa7288fd156dbbf7fb2035d597c6c82fc9302,local,consumers
401f9b77fbb96b5a2a2bf3e9caf116e550d87fee0aa0b7c3bcfd468db61c11cb,none,none
c4ff0f275e9443af323f7f10ffb614d3e70c1c4bf29594515462144af6cc8a8a,none,none
019045838181a8b2d60a95dba0026098d1e5b804ccb50683308327fd3809fd2d,local,consumers
b9bccd5f2e8e0f865167cb26d93bcacaaf3b16bb01de364f57ea218cfc651544,none,none
8d125dd60d6f74c126b95748e5ff6d235bb21697f6c1023249d79d68afeebfd9,none,none
53396a998d477387be9a8f9d90fd0ede1cafab30751e0a8e72972d88f58415ee,none,none
373ba9f74ceae72899b9367f585e781081d48b8e77a6b0822a2aa7f3e56ccf9b,none,none
dca3597ac3d8b8cde0e5051ffadf416dd7eb5c172556f0a78ce781381d7982b9,none,none
60989447689c8cfe112fa2fca3542c64168d812cf313e5ddf247226a94d01446,regional,businesses
95592d02110263ca8c95a27f72eac28973340620675bc70e604c13ab3af6b50d,none,none
16d8c1eca32cc4dee3108e5ad5b40729c4a2d642facdb9337326d7122585de2a,none,none
676ac0b534f811ddc83e500dfc7c55f33d9e81f0757afa995483c9072bae1fc3,none,none
df80437e32883bf6dd1251cdabab6d91304f1ed4348b8cfdddf7ef19d9de6ac5,none,none
747a3b20073d09f92c06206a34cb34639a4ae29c6f5d53cecc2166680633cf5d,none,none
da79a7ad06e74b0b671bbaf74a86219b9a8d5a47b18f5a53c9635b94265a59b7,none,none
90c9f29b3451350be664b923a0803e5d16a89e4c12df4d4577d05cce6e1a1469,none,none
1e9ff04160c3e03e54cb5315f22fff7af3c78de32e2d682f677a3d9210a064b9,none,none
42211a2118d03e9e3b5e7d53dfc9088cefe5f6929265e908401f8496bbcc5d0a,none,none
25a2eb0aaf82fe81dd88d29cb5075180df07b3a23f08ed8cee0a6141e5d40bd0,none,none
fcf052798502c5c88b10bd25334333eaee6b178bce540b380fca94e4581f0f87,none,none
9d3fb9071c3a60909cd9d8d2a271ee849f7d5695306758b207222787ebb44335,local,consumers
e8d6697952c2e53472941ae5d0c96f3f35ec449531bef405eb128e4114baa717,none,none
6c9108e65d62100bfd9ad8285a99ea6cbb5963e54192c1087172d8259e6ed4c3,local,consumers
35d10ba32aac71f79311b77fb2dc9e4b4552c06d49dba51d56b9a485b5ef8b64,local,businesses
64f21f470e9e1fdc245147d4c00073c44bba909b56e01b0e4b7f50f7ba48de5e,none,none
6f8c7a54bf134852893cb5ef74f212351a068c205ad6be7618c9b2d3d6e716d8,none,none
c66527d36e3aede149dca42501db36c09a4f0a5a766da6a6df42d66e833d10ff,local,businesses
6b521187ecb593c5cbebb2d46a5cf2c89ecffd9fee384acf6872b9329be6b86e,local,consumers
52c56736c6f3061ae2e1e6faecf0f78b08519996ca30d242797680a6bf1c8906,none,none
8ce53d0c4307de5f164df9aeca70c8b299880d4ec8296e8240428ba2f561a43c,none,none
e89c0de5e4064366a14a844b5a32da668994747025f33ecd0e2a3416a32d3cf8,none,none
4a5f544174c43ea01e9dca6ba04695d7c7031a2f347632f049deec970f009eb9,none,none
88ecb48287a856b422fd116f012b4b99cc49dd6efd8a828c63318f179e78f57e,none,none
44aab8da63ff5766304a2a0156116bcc2651fa60555ca7b320e4e7f8931f73ea,national,businesses
128be946c055ab993ae4a9f96b4ba4940306921bcc7063fa90a516fab6fc4d61,local,consumers
c049aa8c28d665ea5c8398c7caefb4491e7d00b0ac7ab8529020950579b2f64f,none,none
e9fae365fea7a57893e43e8e2abe0d89fa4193b7407778dc8200a94728576e90,none,none
30010158ef6bfbd67006158f94882de0c7a7237e9c18972ae7e46ac4fad2d2d8,national,none
f9a763165f7de758a0137a861958b29c2d98686c5b9b77d492d23a99043588cf,none,none
de82c6bdac8713bff8dad288a24e7a719799d48d434c09862e7d006d7334a06d,none,none
919f21ec20ff727981c568438f3c01b84a4641647e511d8bf945bbf740f9f1be,none,none
678ff2858f024a4837781645ff5047787d623cbe85c3209a9966cc290ef7c51f,local,consumers
6a46375357d1cc1f3bdc7580457fe128aef825133523e9febb74cb671a8d86b7,none,none
de1282675ecb1c0a4c69335547024ea4994a4e0a5c91f997eec0ad3099c6b7dc,none,none
ee6b178ccbcf56b808821c5e262d6544450119bb4de7abf1225c9317b57a11b0,none,none
e1d9a8e0ab4293b80464b4001f2d6d9ad25b1c16cbae247ca39c0f2e0f2a8e91,local,consumers
2e4f78fc5db5c7f104798071cf47563c51cdaf5e24a079fe3a552702fccae882,local,consumers
0cfa53ec39cb32f1326eaa1f338e07382b6b64b00a72f3e5cf7fe5a86e268009,none,none
916839b087be7c94fae56e48ae6cfcb2514f994cb29f00f3740cda41ca0588d8,local,consumers
a2c518268e7177312b6082bd2deee67358c8916885f73a39650409888cb534cd,none,none
62f6e46ad54958b214eac5ef16998bcc9d54ae59827f444ea0a70abea8eb9e19,none,none
32e72098cd5001b13cb8377f6daf502b78869e0d9a861aa198296eb79ac40935,none,none
d5aae07e389fb88c39060c020a5603963437c2262f3ffc0450eaaf47978bdc40,none,none
f45bec7b1364bad00305c1f77349c7bfb11e686bfdf1a2fba51371104b1a64e0,none,none
17068029bc8787a07b074b3f706be2bda0795e4efa33103d3eddf6c15009cdd7,none,none
44f2e8f4e317dd52260f810d9013d2c72af8e04e98348f08aed74a960e507637,none,none
1d93a8bd419f63797feb438168904458afde4a885cf679914bc8a08c8f4caf92,local,consumers
1aed9896aecbb5c9074aea31cc90a00ac54cedc5f39c677fc06f34138ae17da6,local,none
